X1,X2,X3,X4,X5,X6,Y1
28.381011,22.445427,0,0,197.996835,-195.610602,510
20.877336,7.314895,12.819882,17.870992,25.996835,-191.610602,310
41.171042,10.352198,14.94164,0,137.996835,-191.610602,150
25.948209,23.711633,0,11.607504,197.996835,-191.610602,630
19.750617,10.585087,5.276523,20.935823,25.996835,-187.610602,220
39.93598,10.958157,8.883815,0,137.996835,-187.610602,310
24.867994,4.455537,23.539016,16.760704,153.996835,-187.610602,310
21.314333,7.640242,23.928622,20.040331,157.996835,-187.610602,320
17.949497,10.041228,25.857372,21.101636,161.996835,-187.610602,360
14.90195,9.893071,23.64616,19.300542,165.996835,-187.610602,400
12.40773,9.394335,16.172234,19.300542,169.996835,-187.610602,440
10.855202,10.51828,16.151961,19.300542,173.996835,-187.610602,500
10.663915,12.845812,14.587816,19.300542,177.996835,-187.610602,560
11.899695,14.538941,8.254672,19.300542,181.996835,-187.610602,600
14.19459,16.544095,0.88967,19.300542,185.996835,-187.610602,630
17.128049,19.184196,0,20.608145,189.996835,-187.610602,680
20.426789,22.2342,0,20.585314,193.996835,-187.610602,680
23.940287,25.547719,0,17.764063,197.996835,-187.610602,690
19.398726,14.233076,0,23.745719,25.996835,-183.610602,280
39.073141,11.697538,11.676152,0,137.996835,-183.610602,430
23.4573,7.907275,15.657007,21.014965,153.996835,-183.610602,260
19.862888,18.030997,0,20.619015,25.996835,-179.610602,290
38.607488,8.241164,12.132432,0,137.996835,-179.610602,380
22.673172,11.713163,7.734774,23.54084,153.996835,-179.610602,280
33.67002,9.85916,30.716201,0,-26.003165,-175.610602,370
29.810686,11.710359,22.492072,0,-22.003165,-175.610602,390
25.993918,14.458976,10.484079,9.04684,-18.003165,-175.610602,460
22.241639,12.890469,5.649238,15.706011,-14.003165,-175.610602,430
18.592936,9.689709,11.929565,20.272854,-10.003165,-175.610602,290
15.122964,7.322346,19.065817,23.158214,-6.003165,-175.610602,150
11.987943,6.733724,21.858275,23.351603,-2.003165,-175.610602,120
9.524575,8.310795,21.601252,19.989239,1.996835,-175.610602,110
8.350107,8.707148,21.801533,19.989239,5.996835,-175.610602,100
8.985045,9.135771,19.675207,19.989239,9.996835,-175.610602,100
11.123748,11.095503,21.105476,21.122201,13.996835,-175.610602,100
14.097678,13.898445,18.936345,23.633634,17.996835,-175.610602,120
17.485745,14.901666,10.611676,21.363591,21.996835,-175.610602,120
21.089287,16.174484,0,17.312215,25.996835,-175.610602,300
38.553416,5.56787,21.175492,0,137.996835,-175.610602,380
22.580977,15.616382,0,26.407073,153.996835,-175.610602,310
34.869672,10.401759,29.132128,0,-26.003165,-171.610602,310
31.15928,13.717335,21.254497,0,-22.003165,-171.610602,300
27.53012,15.28442,5.120272,4.067121,-18.003165,-171.610602,300
24.019039,11.372764,8.783994,10.726292,-14.003165,-171.610602,310
38.912642,5.107402,27.2183,0,137.996835,-171.610602,350
23.18897,16.824683,0,21.855825,153.996835,-171.610602,240
36.470779,8.453625,20.46252,0,-26.003165,-167.610602,160
39.67394,6.919569,28.555195,0,137.996835,-167.610602,270
35.803703,10.38423,20.263097,0,141.996835,-167.610602,310
31.965432,13.620667,10.311182,5.661575,145.996835,-167.610602,330
28.172193,12.650852,12.041193,13.076649,149.996835,-167.610602,330
24.444961,12.906027,16.262597,18.028068,153.996835,-167.610602,350
20.819217,12.994057,16.29501,21.307695,157.996835,-167.610602,200
17.35867,12.620974,12.295087,22.369,161.996835,-167.610602,150
14.184749,11.814987,14.188346,19.749263,165.996835,-167.610602,120
11.536497,10.329763,23.519703,19.749263,169.996835,-167.610602,170
9.847559,7.000478,22.637653,19.749263,173.996835,-167.610602,250
9.636289,4.827979,22.63651,19.749263,177.996835,-167.610602,260
10.988254,5.441697,22.210432,19.749263,181.996835,-167.610602,260
13.439694,8.24104,16.539961,19.749263,185.996835,-167.610602,270
16.507848,11.756591,10.139452,21.875509,189.996835,-167.610602,230
19.909613,15.508711,0,21.852678,193.996835,-167.610602,270
23.500561,19.360341,0,19.031427,197.996835,-167.610602,410
38.423189,8.168902,21.097366,0,-26.003165,-163.610602,110
40.814817,7.687758,23.48622,0,137.996835,-163.610602,300
37.063904,11.392081,20.987918,0,141.996835,-163.610602,350
33.370895,10.050779,16.352174,0.086363,145.996835,-163.610602,410
29.757357,8.691354,20.204405,7.501437,149.996835,-163.610602,430
26.256122,9.058759,20.86077,12.452856,153.996835,-163.610602,430
40.676346,7.506025,21.247095,0,-26.003165,-159.610602,260
43.183201,7.196554,26.327466,0,-26.003165,-155.610602,370
42.10328,8.901706,30.968029,0,-26.003165,-151.610602,400
26.091182,6.061426,24.096136,15.83523,57.996835,-151.610602,260
22.499659,9.593183,16.844922,19.430707,61.996835,-151.610602,350
19.071433,13.390947,10.392181,21.04229,65.996835,-151.610602,420
15.912399,17.280212,0,19.245152,69.996835,-151.610602,490
13.217009,17.840513,0,19.245152,73.996835,-151.610602,530
11.321405,14.604471,0,19.245152,77.996835,-151.610602,540
10.661102,11.844715,6.7747,19.245152,81.996835,-151.610602,560
11.451811,9.965137,10.382377,19.245152,85.996835,-151.610602,590
13.439824,9.50319,11.278481,19.245152,89.996835,-151.610602,570
16.189928,10.64506,9.097472,19.245152,93.996835,-151.610602,610
19.380368,12.973974,4.124638,21.015551,97.996835,-151.610602,600
22.827254,15.97907,0,19.167746,101.996835,-151.610602,590
26.430445,14.739081,1.469261,15.419075,105.996835,-151.610602,590
39.911103,8.263873,31.913467,0,-26.003165,-147.610602,580
24.734154,8.957481,17.947724,20.130576,57.996835,-147.610602,180
25.091772,11.877663,9.397712,19.714421,105.996835,-147.610602,350
38.014551,5.666321,30.621624,0.846787,-26.003165,-143.610602,640
23.975133,12.479265,12.014046,22.705969,57.996835,-143.610602,330
24.343904,9.844657,13.101104,22.289813,105.996835,-143.610602,240
36.459786,5.284201,25.12139,9.654218,-26.003165,-139.610602,410
35.994669,9.937004,10.06418,11.851959,41.996835,-139.610602,420
35.852209,11.75338,6.561316,5.564176,45.996835,-139.610602,400
31.856959,14.47549,4.878965,8.658229,49.996835,-139.610602,380
27.863071,15.489976,5.746841,17.739966,53.996835,-139.610602,340
23.871229,16.224292,3.006523,25.081546,57.996835,-139.610602,300
24.241581,9.206283,14.305013,24.339005,105.996835,-139.610602,140
37.558638,4.779241,49.248144,8.873573,121.996835,-139.610602,170
33.843204,3.683237,46.604752,13.773196,125.996835,-139.610602,250
30.200556,6.024227,23.450918,16.996846,129.996835,-139.610602,320
26.660547,9.540252,15.37773,18.069921,133.996835,-139.610602,390
23.270065,13.331972,8.566724,17.441352,137.996835,-139.610602,440
20.104902,17.218204,0,17.342086,141.996835,-139.610602,500
17.289253,16.309251,3.394259,17.240477,145.996835,-139.610602,520
15.020966,15.508487,6.178481,17.136481,149.996835,-139.610602,540
13.577208,15.717336,5.577484,17.030056,153.996835,-139.610602,550
13.230713,15.7897,2.959979,16.921156,157.996835,-139.610602,560
14.06282,15.484124,4.271197,16.809732,161.996835,-139.610602,570
15.889433,16.19264,0,16.695734,165.996835,-139.610602,600
18.416983,17.495968,0,16.579109,169.996835,-139.610602,620
21.398514,16.317967,3.587893,16.459801,173.996835,-139.610602,620
24.669973,15.5106,6.317569,16.337752,177.996835,-139.610602,580
28.130388,13.705278,10.731219,16.342667,181.996835,-139.610602,520
31.717975,9.900107,12.613886,14.244664,185.996835,-139.610602,460
35.394082,6.339528,21.388163,10.276746,189.996835,-139.610602,390
35.292009,4.001056,24.898632,15.00369,-26.003165,-135.610602,190
31.425206,7.479167,20.447584,19.537588,-22.003165,-135.610602,250
27.596399,11.307848,15.970345,22.375139,-18.003165,-135.610602,310
23.823914,15.224878,0,22.263379,-14.003165,-135.610602,350
20.139427,19.176193,0,19.897162,-10.003165,-135.610602,390
16.601632,23.023745,0,19.914182,-6.003165,-135.610602,420
13.32786,20.241283,0,19.929656,-2.003165,-135.610602,450
10.566434,17.925575,0,19.943584,1.996835,-135.610602,480
8.812899,16.277067,2.909905,19.955972,5.996835,-135.610602,470
8.699704,15.217699,5.795987,19.966822,9.996835,-135.610602,460
10.281172,13.825637,8.599758,19.976136,13.996835,-135.610602,450
12.950682,13.517327,4.777843,19.983917,17.996835,-135.610602,450
16.178313,14.36273,1.098713,19.990166,21.996835,-135.610602,440
19.691508,16.182024,0,19.994885,25.996835,-135.610602,430
23.361788,16.253713,0,23.151366,29.996835,-135.610602,420
27.125464,14.407674,0,23.634881,33.996835,-135.610602,400
34.811293,13.797711,0,16.746469,41.996835,-135.610602,390
24.430804,15.303334,0.191526,21.132365,57.996835,-135.610602,270
24.792799,10.227123,12.400564,20.716209,105.996835,-135.610602,130
36.349198,8.161565,34.297114,14.080165,121.996835,-135.610602,210
32.495775,7.572068,28.862064,18.980425,125.996835,-135.610602,260
28.682513,8.947698,16.467608,22.207163,129.996835,-135.610602,280
24.92785,11.609754,11.75525,23.252523,133.996835,-135.610602,350
21.262852,14.883261,4.808658,19.919771,137.996835,-135.610602,400
17.743169,18.445502,0,19.90329,141.996835,-135.610602,440
14.475193,20.136714,0,19.885259,145.996835,-135.610602,450
11.67229,19.493813,0,19.865674,149.996835,-135.610602,470
9.74441,19.660372,0,19.844529,153.996835,-135.610602,470
9.255522,19.718271,0,19.821819,157.996835,-135.610602,480
10.410373,19.474437,0,19.79754,161.996835,-135.610602,490
12.770553,20.042384,0,19.771685,165.996835,-135.610602,500
15.805005,21.35745,0,19.744249,169.996835,-135.610602,510
19.196597,20.143774,0,19.715224,173.996835,-135.610602,520
22.786411,18.799658,0,19.684604,177.996835,-135.610602,560
26.493993,15.218562,0,22.04694,181.996835,-135.610602,600
30.27611,11.907229,8.925928,19.944648,185.996835,-135.610602,610
34.107976,9.162947,14.015385,15.988563,189.996835,-135.610602,620
37.974533,7.624768,17.371755,10.278948,193.996835,-135.610602,620
41.866172,8.019636,16.423859,0.589618,197.996835,-135.610602,620
34.059302,15.27453,0.913802,19.970786,41.996835,-131.610602,150
25.610404,11.595879,11.005264,17.345541,57.996835,-131.610602,260
21.940321,13.775075,6.70538,20.941018,61.996835,-131.610602,130
18.408221,16.644548,0,22.552601,65.996835,-131.610602,70
15.111171,19.90802,0,19.780167,69.996835,-131.610602,40
12.240603,19.788855,0,19.780167,73.996835,-131.610602,40
10.164509,18.726128,0,19.780167,77.996835,-131.610602,40
9.423489,18.486129,0,19.780167,81.996835,-131.610602,40
10.30956,19.099897,0,19.780167,85.996835,-131.610602,30
12.480862,20.490855,0,19.780167,89.996835,-131.610602,20
15.403143,19.165431,0,19.780167,93.996835,-131.610602,30
18.728099,18.499785,0,22.525862,97.996835,-131.610602,70
22.276144,15.672567,0,20.678056,101.996835,-131.610602,130
25.955953,12.507295,8.186852,16.929385,105.996835,-131.610602,240
29.71862,9.961702,12.885503,11.451699,109.996835,-131.610602,250
33.536268,8.604568,15.504851,2.476914,113.996835,-131.610602,250
37.39206,8.9912,22.840543,10.242493,117.996835,-131.610602,230
31.600448,11.537166,17.14951,22.505989,125.996835,-131.610602,150
33.256081,12.638417,7.483197,19.898207,189.996835,-131.610602,470
37.211263,11.571822,9.555195,14.178857,193.996835,-131.610602,560
33.767528,12.867932,8.636163,22.534574,41.996835,-127.610602,110
27.653934,15.500671,7.444223,11.405003,105.996835,-127.610602,210
31.212577,13.53048,5.959436,5.927317,109.996835,-127.610602,220
34.867031,12.564911,8.071863,0,113.996835,-127.610602,220
38.590086,12.832773,7.524739,11.493819,117.996835,-127.610602,190
31.196174,15.520187,2.033639,27.610684,125.996835,-127.610602,140
32.872175,16.355414,0,22.345512,189.996835,-127.610602,430
36.868565,15.545966,0,16.296146,193.996835,-127.610602,480
33.947841,11.39544,11.362469,19.888881,41.996835,-123.610602,90
39.273297,16.748685,0,11.035442,117.996835,-123.610602,170
31.301984,19.510156,0,23.256068,125.996835,-123.610602,100
32.972607,20.180921,0,21.850201,189.996835,-123.610602,420
36.958138,19.530669,0,16.133777,193.996835,-123.610602,450
19.302724,27.147289,0,19.999701,25.996835,-119.610602,200
23.035035,23.157366,0,22.648979,29.996835,-119.610602,190
26.844562,19.171642,0,23.588839,33.996835,-119.610602,170
30.702576,15.193425,1.758439,20.990772,37.996835,-119.610602,160
34.592858,11.230692,11.654599,16.661343,41.996835,-119.610602,230
39.761851,19.956207,0,8.15467,117.996835,-119.610602,210
31.912805,23.194029,0,20.334803,125.996835,-119.610602,80
33.553029,24.06324,0,19.410086,189.996835,-119.610602,410
37.476885,23.520566,0,13.692587,193.996835,-119.610602,460
39.95695,12.586539,10.801033,5.882287,-30.003165,-115.610602,590
36.146583,14.642324,7.429456,12.518091,-26.003165,-115.610602,580
35.677384,12.425813,9.487646,11.759197,41.996835,-115.610602,330
40.6401,19.044836,0,3.600538,117.996835,-115.610602,250
36.801208,23.01378,0,10.817951,121.996835,-115.610602,240
10.896302,39.576358,0,19.111177,157.996835,-115.610602,330
11.892878,39.455438,0,19.164239,161.996835,-115.610602,330
14.005418,39.738836,0,19.215563,165.996835,-115.610602,340
16.818528,37.308472,0,19.265165,169.996835,-115.610602,340
20.039313,34.728945,0,19.313056,173.996835,-115.610602,370
23.500749,32.438821,0,19.35925,177.996835,-115.610602,380
27.110817,30.503353,0,21.258822,181.996835,-115.610602,420
30.817325,28.993655,0,19.125205,185.996835,-115.610602,500
34.589286,27.978733,0,15.203766,189.996835,-115.610602,570
38.40742,27.513397,0,9.474034,193.996835,-115.610602,590
41.288833,16.32656,0,0,-30.003165,-111.610602,610
37.613633,17.95921,0,6.055957,-26.003165,-111.610602,600
34.011808,20.261044,0,10.539092,-22.003165,-111.610602,590
30.509355,23.032295,0,13.346132,-18.003165,-111.610602,550
27.144767,25.885152,0,13.923676,-14.003165,-111.610602,510
23.976156,28.670302,0,13.741114,-10.003165,-111.610602,490
21.09203,31.490376,0,13.55384,-6.003165,-111.610602,460
18.62502,34.519172,0,13.361654,-2.003165,-111.610602,460
16.760341,37.729335,0,13.164342,1.996835,-111.610602,450
15.713901,39.061556,0,12.961669,5.996835,-111.610602,430
15.650698,38.123157,0,12.75338,9.996835,-111.610602,430
16.581979,37.58916,0,12.539196,13.996835,-111.610602,430
18.357006,36.37229,0,12.318808,17.996835,-111.610602,420
20.760475,32.530475,0,12.091877,21.996835,-111.610602,400
23.601165,28.731865,0,11.858028,25.996835,-111.610602,400
26.740095,24.996167,0,11.616844,29.996835,-111.610602,390
30.084054,21.356419,0,11.337018,33.996835,-111.610602,400
33.571833,17.871344,0,8.701267,37.996835,-111.610602,410
37.162961,14.651731,4.303977,4.313516,41.996835,-111.610602,430
41.883537,18.951554,0,0,117.996835,-111.610602,300
38.169908,22.936645,0,4.006177,121.996835,-111.610602,300
X1- Distance to the Closest Building Center (unit:m),X2-Distance to the Closest Tree (unit:m),X3- TreeCoverageLengthWithin10mBuffer (unit:m),X4- BuildCoverageLengthWithin10mBuffer (unit:m),X5-Point X,X6-Point Y,Y1- Daylight Each Point
23.89999,20.112823,0,19.53214,153.996835,-299.610602,390
23.009106,16.884811,0,22.394326,153.996835,-295.610602,280
25.442308,15.878005,7.803393,15.369241,-14.003165,-291.610602,680
21.878084,12.799287,13.589974,19.116651,-10.003165,-291.610602,600
18.492974,10.369784,17.37931,20.962579,-6.003165,-291.610602,510
15.405506,9.123766,19.326428,19.221485,-2.003165,-291.610602,400
12.832348,9.53697,18.672869,19.221485,1.996835,-291.610602,410
11.135918,11.430856,15.745122,19.221485,5.996835,-291.610602,470
10.740028,13.081684,11.166712,19.221485,9.996835,-291.610602,570
11.776576,9.597489,10.008659,19.221485,13.996835,-291.610602,490
13.929367,5.969462,24.944166,19.221485,17.996835,-291.610602,430
16.773992,3.340233,28.521891,20.412305,21.996835,-291.610602,400
20.01765,4.322018,30.004392,20.412608,25.996835,-291.610602,390
23.495656,7.629058,27.592279,17.599738,29.996835,-291.610602,440
27.11799,11.389697,15.734577,13.098674,33.996835,-291.610602,490
30.833828,15.272455,5.939505,6.552011,37.996835,-291.610602,540
34.613068,14.322521,10.096184,0,41.996835,-291.610602,530
38.437013,11.507514,14.895065,6.616096,45.996835,-291.610602,520
35.331722,9.576595,17.974369,12.259809,49.996835,-291.610602,520
22.795358,13.950844,7.971537,25.66149,153.996835,-291.610602,260
24.0418,18.446426,0,19.681683,-14.003165,-287.610602,400
25.808575,13.039264,0,17.411116,33.996835,-287.610602,380
29.688753,16.539198,0,10.864453,37.996835,-287.610602,440
33.597048,17.125834,1.200324,1.94549,41.996835,-287.610602,460
37.524674,14.852019,9.043889,11.767446,45.996835,-287.610602,460
34.244513,13.41159,11.753447,17.411159,49.996835,-287.610602,470
30.354554,13.082776,12.318977,21.293107,53.996835,-287.610602,470
26.497382,13.944437,10.803186,23.333449,57.996835,-287.610602,470
22.689724,15.803025,6.860736,19.950165,61.996835,-287.610602,470
18.961431,18.35821,0,19.950165,65.996835,-287.610602,470
15.370367,21.361465,0,19.950165,69.996835,-287.610602,470
12.039954,24.303469,0,19.950165,73.996835,-287.610602,470
9.25596,22.037815,0,19.950165,77.996835,-287.610602,460
7.641015,20.314329,0,19.950165,81.996835,-287.610602,470
7.943388,19.278969,0,19.950165,85.996835,-287.610602,470
9.990482,19.044299,0,19.950165,89.996835,-287.610602,460
12.981603,17.599381,0,19.950165,93.996835,-287.610602,460
16.408362,15.894505,0,19.950165,97.996835,-287.610602,450
20.048607,15.084177,4.071064,19.950165,101.996835,-287.610602,450
23.804599,13.216991,4.399066,22.502477,105.996835,-287.610602,440
27.629174,10.073546,9.127795,22.975779,109.996835,-287.610602,440
31.497358,7.762977,25.02799,20.318641,113.996835,-287.610602,380
35.394857,7.145019,32.552778,15.954127,117.996835,-287.610602,310
23.277409,10.358033,18.060684,21.502204,153.996835,-287.610602,270
23.253071,19.039104,0,22.277465,-14.003165,-283.610602,320
33.601231,17.186741,5.429335,20.877807,49.996835,-283.610602,220
34.772863,10.997805,39.992179,19.420776,117.996835,-283.610602,210
32.004327,3.10513,31.563939,4.244399,145.996835,-283.610602,340
28.180881,6.944502,29.527344,12.64375,149.996835,-283.610602,290
24.414078,7.207748,26.386484,17.964172,153.996835,-283.610602,260
20.734811,5.139135,27.083976,21.580373,157.996835,-283.610602,100
17.199347,5.733218,24.670289,23.224932,161.996835,-283.610602,50
13.917711,8.445642,17.934967,19.92308,165.996835,-283.610602,20
11.117006,11.907475,17.467829,19.92308,169.996835,-283.610602,0
9.245159,12.281423,16.344037,19.92308,173.996835,-283.610602,0
8.908318,8.780025,18.984334,19.92308,177.996835,-283.610602,0
10.258814,5.945109,24.769246,19.92308,181.996835,-283.610602,0
12.772174,5.059625,27.317516,19.92308,185.996835,-283.610602,0
15.9064,6.917752,22.028806,22.874604,189.996835,-283.610602,180
19.362302,10.104987,17.035864,22.49786,193.996835,-283.610602,210
22.995301,13.724659,10.765129,19.538919,197.996835,-283.610602,360
23.138765,19.201202,0,24.410885,-14.003165,-279.610602,320
33.427516,13.278586,13.604184,24.760081,49.996835,-279.610602,140
34.60503,7.053461,32.588719,22.40394,117.996835,-279.610602,150
33.323961,4.267671,37.105556,0,145.996835,-279.610602,140
29.671055,7.536398,31.122886,7.412771,149.996835,-279.610602,220
26.120043,5.349244,32.838476,12.733193,153.996835,-279.610602,290
23.70864,17.706816,0,20.750301,-14.003165,-275.610602,280
33.730623,9.447626,19.411067,20.100836,49.996835,-275.610602,140
34.897911,3.248214,37.99503,18.643805,117.996835,-275.610602,0
35.052757,7.667086,38.470054,0,145.996835,-275.610602,200
31.600331,9.737459,29.794329,0,149.996835,-275.610602,270
32.467179,9.0822,17.70057,2.535941,-22.003165,-271.610602,270
28.661075,13.054939,10.968727,11.504347,-18.003165,-271.610602,310
24.915793,17.040438,0,16.9805,-14.003165,-271.610602,320
21.263497,21.031443,0,20.72791,-10.003165,-271.610602,190
17.761639,20.273198,0,22.573839,-6.003165,-271.610602,90
14.519482,16.571169,1.751887,19.792397,-2.003165,-271.610602,70
11.753931,13.046253,11.353476,19.792397,1.996835,-271.610602,70
9.873926,9.889682,16.621173,19.792397,5.996835,-271.610602,80
9.425176,7.576733,20.772496,19.792397,9.996835,-271.610602,130
10.591198,7.000569,21.97555,19.792397,13.996835,-271.610602,140
12.942682,8.521095,18.982824,19.792397,17.996835,-271.610602,90
15.964102,11.322992,14.262726,22.023564,21.996835,-271.610602,70
19.344045,14.690515,8.168257,22.023867,25.996835,-271.610602,70
22.924476,18.314265,0,19.210998,29.996835,-271.610602,110
26.624634,19.72413,0,14.709934,33.996835,-271.610602,160
30.400833,15.884885,8.851946,8.163271,37.996835,-271.610602,160
34.227915,12.149809,15.366047,0.719082,41.996835,-271.610602,150
38.090546,8.654834,20.625751,10.541038,45.996835,-271.610602,160
34.497986,5.8476,25.578515,16.184751,49.996835,-271.610602,0
30.640224,5.048041,27.423052,20.066699,53.996835,-271.610602,0
26.824162,6.983624,23.386954,22.107042,57.996835,-271.610602,0
23.0705,10.200945,18.282174,19.675343,61.996835,-271.610602,30
19.415465,13.832844,12.696747,19.675343,65.996835,-271.610602,20
15.927102,17.624864,3.683178,19.675343,69.996835,-271.610602,20
12.743033,20.346744,0,19.675343,73.996835,-271.610602,30
10.153679,16.642267,2.533215,19.675343,77.996835,-271.610602,90
8.706865,13.112595,11.595727,19.675343,81.996835,-271.610602,100
8.973395,9.945614,16.826101,19.675343,85.996835,-271.610602,110
10.827471,7.608569,20.943211,19.675343,89.996835,-271.610602,90
13.636217,6.990379,22.20373,19.675343,93.996835,-271.610602,90
16.930999,8.475877,19.32829,19.675343,97.996835,-271.610602,90
20.478551,11.261242,14.686172,19.675343,101.996835,-271.610602,90
24.167816,11.554726,21.471152,21.27607,105.996835,-271.610602,100
27.942721,7.765255,18.910322,21.749371,109.996835,-271.610602,30
31.772755,4.368829,30.168633,19.092234,113.996835,-271.610602,10
35.64015,1.830432,46.549842,14.72772,117.996835,-271.610602,0
37.133613,8.449006,34.775129,0,145.996835,-271.610602,230
33.89381,9.279764,25.992928,0,149.996835,-271.610602,240
33.835113,9.556753,16.878688,0,-22.003165,-267.610602,280
30.201894,13.389422,10.359311,6.000881,-18.003165,-267.610602,250
26.673843,17.298026,0,11.477034,-14.003165,-267.610602,260
28.276638,19.130554,0,9.206468,33.996835,-267.610602,150
31.857618,15.141544,10.366523,2.659805,37.996835,-267.610602,160
35.52812,11.160406,16.854739,0,41.996835,-267.610602,160
39.263047,7.200204,23.005768,4.853446,45.996835,-267.610602,0
35.69968,3.336348,33.55293,10.497159,49.996835,-267.610602,0
39.510943,5.689331,25.43699,0,145.996835,-267.610602,250
36.48287,9.325683,26.14189,0,149.996835,-267.610602,290
35.602135,11.496814,13.640363,0,-22.003165,-263.610602,280
32.169108,14.836502,7.390933,0,-18.003165,-263.610602,330
28.882366,18.440903,0,2.392047,-14.003165,-263.610602,370
42.134595,5.035005,25.43699,0,145.996835,-263.610602,190
39.309149,8.941541,20.061755,0,149.996835,-263.610602,210
32.765132,14.318586,8.536857,0,-22.003165,-259.610602,470
30.484283,17.116279,0,0,-18.003165,-259.610602,530
28.583722,20.320238,0,0,-14.003165,-259.610602,540
44.961467,7.09465,17.910739,0,145.996835,-259.610602,250
42.325154,10.243727,10.998084,0,149.996835,-259.610602,270
29.702828,14.710664,5.865132,0,-22.003165,-255.610602,560
27.166075,18.340674,0,0,-18.003165,-255.610602,550
25.014661,22.098801,0,0,-14.003165,-255.610602,530
42.763963,10.359384,10.471136,0,145.996835,-255.610602,510
40.237295,12.72465,5.801924,0,149.996835,-255.610602,490
26.887954,13.332353,8.977305,0,-22.003165,-251.610602,500
24.056179,17.254806,0,1.741863,-18.003165,-251.610602,400
21.597161,21.206249,0,1.741863,-14.003165,-251.610602,370
39.846868,13.993205,1.241787,0,145.996835,-251.610602,540
37.12218,15.839808,0,0,149.996835,-251.610602,570
24.406274,13.080505,12.706471,8.888602,-22.003165,-247.610602,350
21.246267,17.060958,0,13.209232,-18.003165,-247.610602,360
18.415795,21.048824,0,15.814738,-14.003165,-247.610602,360
24.352467,3.453623,33.676645,8.972875,17.996835,-247.610602,170
27.726887,4.413818,32.3601,2.75714,21.996835,-247.610602,200
31.249287,7.683494,35.980573,0,25.996835,-247.610602,290
34.874856,10.874921,33.227959,0,29.996835,-247.610602,310
38.574515,9.367349,28.430326,0,33.996835,-247.610602,350
42.328842,8.89723,18.802668,0,37.996835,-247.610602,410
46.124489,10.127892,16.763153,0,41.996835,-247.610602,460
49.593703,12.569315,12.802165,0,45.996835,-247.610602,490
46.650269,15.665285,6.669122,0,49.996835,-247.610602,530
43.874366,19.100121,0,0,53.996835,-247.610602,560
41.299785,19.758333,0,0,57.996835,-247.610602,590
37.132052,11.886756,3.08248,0,145.996835,-247.610602,610
34.191704,15.618632,0,0,149.996835,-247.610602,600
22.368959,14.015977,13.352866,14.665883,-22.003165,-243.610602,400
18.870823,17.788319,0,18.986513,-18.003165,-243.610602,440
15.615557,21.642573,0,21.592018,-14.003165,-243.610602,480
12.789967,25.327702,0,20.939348,-10.003165,-243.610602,500
10.738757,26.074965,0,19.611277,-6.003165,-243.610602,540
9.952816,22.258888,0,19.611277,-2.003165,-243.610602,540
10.714298,18.520593,0,19.611277,1.996835,-243.610602,480
12.748875,14.918668,10.154715,20.84531,5.996835,-243.610602,430
15.565072,11.581059,15.737114,21.617126,9.996835,-243.610602,350
18.81513,8.813354,20.001812,19.043786,13.996835,-243.610602,280
22.310239,7.295855,25.214491,14.750155,17.996835,-243.610602,230
25.951578,7.796395,34.493551,8.534421,21.996835,-243.610602,220
29.685384,7.51066,36.882514,0,25.996835,-243.610602,240
33.480736,6.919963,38.650033,0,29.996835,-243.610602,270
37.31886,5.77266,32.06318,0,33.996835,-243.610602,460
41.187801,4.97364,26.557846,0,37.996835,-243.610602,500
45.079625,6.939061,22.470268,0,41.996835,-243.610602,460
48.988879,10.176643,16.684192,0,45.996835,-243.610602,480
48.429644,13.819462,10.618523,0,49.996835,-243.610602,510
44.959345,17.617918,0,0,53.996835,-243.610602,540
41.584312,21.489637,0,0,57.996835,-243.610602,550
34.667068,10.898631,5.351828,0,145.996835,-243.610602,620
31.497445,14.515286,0,0,149.996835,-243.610602,610
20.906325,15.073167,9.667165,18.65037,-22.003165,-239.610602,230
20.843485,11.248621,22.87932,18.734642,17.996835,-239.610602,300
39.494218,20.961414,0,0,57.996835,-239.610602,510
32.508799,9.266544,15.337678,0,145.996835,-239.610602,540
29.105075,11.155856,4.970625,5.308099,149.996835,-239.610602,550
20.143946,11.89721,10.535825,20.831604,-22.003165,-235.610602,290
20.07872,11.167015,16.738257,20.915876,17.996835,-235.610602,210
37.713811,21.188612,0,3.728028,57.996835,-235.610602,490
30.721953,5.623915,21.040211,6.903449,145.996835,-235.610602,560
27.094681,8.379302,10.939272,12.68212,149.996835,-235.610602,560
26.711839,5.324787,27.457414,13.187542,197.996835,-235.610602,520
20.161415,8.452218,11.704792,20.78591,-22.003165,-231.610602,430
20.096246,12.260677,15.600028,20.870182,17.996835,-231.610602,270
36.288701,21.160021,0,11.317009,57.996835,-231.610602,480
29.374389,3.063986,27.280799,11.836401,145.996835,-231.610602,500
25.556567,6.926203,16.843845,17.615072,149.996835,-231.610602,530
21.804163,10.888369,5.519077,21.600606,153.996835,-231.610602,530
18.157778,14.870806,0,23.783247,157.996835,-231.610602,530
14.696539,18.860677,0,19.995026,161.996835,-231.610602,510
11.587565,21.416959,0,19.995026,165.996835,-231.610602,520
9.195381,21.191197,0,19.995026,169.996835,-231.610602,540
8.175477,21.712842,0,19.995026,173.996835,-231.610602,550
9.006765,21.332481,0,19.995026,177.996835,-231.610602,550
11.287391,17.811137,0,19.995026,181.996835,-231.610602,550
14.341847,14.539549,3.201845,19.995026,185.996835,-231.610602,550
17.7756,11.728614,9.907112,23.868585,189.996835,-231.610602,550
